Property_ID,Habitability_score
0xe5f,79.00234
0x3c24,82.28595
0x3623,84.66441
0x2308,40.22088
0x556a,85.92738
0xbea6,70.51878
0x4f36,66.96032
0x54bc,77.99801
0x60e8,73.27205
0x47af,86.44948
0x4555,75.08713
0xa53f,81.631035
0x4228,77.73032
0xc090,28.226091
0x210c,74.166504
0x79d7,65.0565
0x7fb1,86.22654
0x69e0,67.99598
0xb5c6,87.23968
0x1636,33.21631
0x36b9,36.303596
0x5455,61.70789
0x5e7c,82.74725
0x4a97,74.8078
0x6482,78.14945
0x1456,71.74753
0x6f58,77.09976
0x9bd1,84.43492
0x2931,48.688763
0xae55,74.38675
0x4403,72.69623
0x61a1,82.71655
0xbbd0,32.715843
0x39e5,78.03804
0x9f95,71.148636
0x5b1d,31.423603
0x99d4,66.536316
0xc701,78.90719
0xc6b0,82.02695
0x61e9,82.71737
0x84e7,80.7432
0x383c,75.33458
0x475e,83.31202
0x407c,75.2716
0x7f96,51.045677
0x741f,74.96921
0x20a1,40.067207
0x8080,82.15491
0x73ca,70.85695
0x5a86,75.22949
0xae09,77.53636
0x7527,73.90479
0x2089,73.22021
0x19a3,83.91951
0x162b,75.36047
0x4b85,87.902725
0xad01,75.194565
0x5e37,74.93345
0x3c7b,37.98955
0x4373,81.266525
0x1379,70.9216
0x3ba3,72.234146
0x345b,78.03194
0x7207,72.55713
0x78fb,76.96056
0x3417,82.16499
0x485e,85.97294
0xa253,93.09351
0x58d3,79.66881
0x8a0,80.29757
0x32bd,71.294876
0xaab4,82.29713
0x6475,82.910805
0x55a6,72.70387
0x80a7,52.825573
0xb3a3,83.34595
0x5445,76.06711
0x74c9,72.55785
0x4c7b,83.577065
0x5752,77.71597
0x6a3f,82.56544
0x1250,81.33102
0x5bf3,72.629364
0xac1b,71.06792
0x7ca9,83.54141
0x6f39,81.75511
0x83a3,76.20656
0x4d96,83.57179
0x421b,73.36428
0x8530,72.82238
0x78b1,71.033394
0x3266,72.648384
0xe5c,77.00478
0x9a2e,81.934395
0x7bb6,75.63635
0x54a5,66.32071
0x7d23,33.457504
0xacd3,70.81087
0xbc5d,84.685326
0x22d0,85.50606
0x6ca3,61.748215
0x5a05,87.16785
0x769c,85.47825
0xa630,77.57544
0x24d1,82.42864
0xc308,84.58666
0xed6,85.91069
0x57a3,74.399
0x7a96,87.891685
0x1a1c,77.1825
0x65d3,79.8616
0x6170,81.8414
0x2e13,77.09627
0x6361,72.82842
0x9aca,81.41951
0x532d,72.96209
0x9adb,74.39242
0x3bc0,78.706024
0x6da5,66.36488
0xe19,78.7155
0xc2bc,81.43726
0xaa05,35.4181
0x48a1,38.999714
0x57b4,67.05915
0x91bb,70.68638
0xa530,83.535034
0x9313,83.79559
0x471c,66.164505
0x546c,85.65104
0x9298,77.35741
0x4f75,70.85851
0x8e54,73.71159
0x3341,80.97818
0x859d,71.03645
0x3464,74.44627
0x1c47,75.56827
0x259d,71.75953
0xad63,74.9509
0xc167,82.19054
0x5e69,79.56854
0x7062,81.042496
0x670f,66.16607
0x5360,75.505295
0xb28e,46.359695
0x5a15,82.73402
0x3376,78.82648
0x273d,75.99828
0x21e8,80.64781
0x1529,77.30479
0x7ffa,79.34862
0x540d,75.93947
0x20f5,76.10942
0x9d57,75.62189
0x4b3f,72.90692
0x508f,68.9183
0x31c4,74.25093
0x5f98,66.978806
0x3dce,76.317856
0xb949,75.98985
0x9c9f,16.799519
0xace4,78.19198
0xb599,74.36227
0x3232,76.04822
0x86ba,83.9057
0xb856,77.7885
0xb34,35.827248
0x48cb,69.53112
0x23a7,70.797485
0x1a08,39.379105
0x94b5,77.67566
0xa872,72.62265
0x61b2,38.50053
0xad85,83.80942
0x73dd,76.6989
0xb412,83.72987
0x9e6,78.40682
0x9b5,89.99866
0xa860,79.522675
0x4a11,76.7195
0xeed,41.15701
0x8b08,84.44293
0x7137,75.6155
0x4764,76.81617
0x7ec4,34.50482
0x268f,63.75386
0xc007,75.31595
0x469c,79.65966
0x32af,30.782633
0x1336,71.78165
0xb29f,73.87821
0x1838,75.35004
0x8172,70.19125
0x5dcf,73.67837
0xc622,73.78702
0x6cf8,77.882614
0x48a0,81.9168
0xb94a,40.057648
0x5778,79.01487
0x9970,79.88054
0x541b,74.56724
0x9ae4,81.15429
0x8569,69.61966
0xad84,89.895386
0xb914,64.72884
0xbd14,23.665026
0x6530,83.10425
0x9079,40.25022
0xb486,71.33461
0x3c75,76.980545
0x23f2,65.49775
0x93c8,74.448074
0xbb2a,83.22497
0x10e0,78.38039
0x69b1,70.912994
0x46b0,81.901024
0x54d5,84.98442
0x98b1,78.78756
0x4638,76.07654
0x1fa4,71.9593
0x7e83,31.901945
0x5ef3,73.99915
0x9e31,78.805855
0xc47c,72.66961
0x32c7,69.86689
0x217c,84.75213
0x5aa9,88.89605
0x25cc,77.80098
0x253c,70.8125
0x8952,72.48324
0x4d04,73.30485
0xa08b,74.84406
0x946a,84.508316
0xc3d4,79.09669
0x102c,67.05657
0x4983,74.44113
0x64cd,69.308
0x9232,66.87305
0x80c5,82.642914
0x29f9,84.0119
0x14e2,68.53552
0x2338,71.21097
0xba59,79.44608
0x97e,73.75293
0x123c,25.406597
0x8a0b,86.315895
0x82e6,77.74698
0x86ef,80.73018
0x494c,81.79414
0x88d8,72.18092
0x988b,85.04793
0x4f8a,75.69392
0x30e8,71.57281
0x1e9a,78.77125
0x88be,68.22677
0x2d65,77.05511
0x79f,81.88924
0x835c,75.45217
0xb102,30.9636
0x952e,73.39433
0x8f96,84.38731
0x241c,75.46178
0x7b22,36.36788
0x98cc,33.571198
0x2eab,47.709515
0x9d2,81.60386
0x1034,64.80175
0x63f3,67.04356
0x9e3f,67.68242
0x5324,74.85834
0x4825,90.59126
0xc6a5,73.742935
0x2520,82.10507
0x651a,81.73927
0xc85b,77.17134
0x85cc,74.42237
0x8fc1,83.70871
0x1a7b,67.988914
0x3b3c,74.59021
0x5f22,33.12505
0xa041,79.801636
0xb3a,81.92149
0x7012,80.45051
0x9818,67.47939
0x68ec,73.27031
0x6ecc,83.02703
0xa55,70.97196
0xbb33,36.693333
0x38e5,79.260056
0x94ed,70.14588
0x2fd3,82.60146
0x6b77,38.71382
0x644b,74.15644
0xc499,83.835846
0x22a6,79.33394
0x6e29,81.19151
0x263d,81.67784
0x69e3,71.66008
0x8209,73.10422
0x9f60,77.67407
0xa4b1,73.264015
0x6b89,76.45615
0x6c7d,80.87116
0x7a19,81.43603
0x6dc8,70.925125
0x6afd,77.55139
0x6151,80.68989
0xbc23,79.71127
0x314c,73.775055
0xa804,67.21782
0x9572,82.22041
0x9c26,73.75228
0xbf5a,82.30891
0x6df2,81.4334
0x853c,70.412384
0x825f,80.700325
0x5576,67.95812
0x3c71,35.562336
0x8354,64.854225
0x15a0,80.66881
0x14a8,73.0962
0x52be,26.86242
0x8697,75.00894
0x3cf7,75.566376
0x383a,67.745125
0x1030,73.18337
0x6b76,85.29355
0x342a,72.780785
0x6fd2,65.15054
0x65fb,80.58803
0x81c6,76.586105
0x274a,75.528854
0x7284,72.17215
0x7c33,76.05808
0xbeb4,77.141525
0x5fb8,81.25105
0x1fb5,79.04083
0x63d8,66.0877
0x6273,85.77137
0xb6d3,79.4812
0x7945,74.17369
0x7a37,68.940025
0x345c,75.517105
0xb71e,73.900826
0xee1,88.60027
0x2b0a,84.60859
0x1418,79.37851
0xbbdc,70.16133
0x953f,25.350418
0x5eeb,78.523544
0x726e,83.17369
0x130d,83.58355
0x43b7,89.24094
0x9fb3,74.71745
0x3c00,73.74849
0x5e0e,66.03845
0x9585,80.81523
0xadd3,66.13212
0x77a,86.29817
0x6d6a,90.75599
0x70b8,80.772316
0x4250,74.313545
0x713b,78.77156
0xc0ce,68.32916
0x3416,34.020004
0xc221,86.491264
0x81d,74.04271
0x1ddf,66.79998
0xa675,83.83682
0x676d,85.31919
0xa28e,81.08554
0xae1,85.35119
0xacbc,84.5934
0x3a19,90.53552
0x26f2,73.54702
0x43c1,82.1406
0x769f,81.24911
0x6cce,72.32697
0xbd03,76.69896
0x9add,76.3235
0xb464,86.00924
0xbc34,73.8439
0x30c7,74.049706
0x4b40,83.852036
0xbd5f,83.01024
0x1be8,37.349117
0x5af5,73.56148
0x9d26,79.42504
0x5e82,60.812084
0xc805,77.84323
0x7f01,77.44965
0xd7e,68.62226
0xc47b,76.40121
0x1ee9,88.83511
0x1b58,75.34482
0xbc06,75.20691
0xc2b7,85.33362
0x68f6,75.540184
0x1fc3,81.7023
0x7d0a,68.08526
0x553e,72.37342
0x44a9,83.85396
0x54e1,73.55096
0x5bbe,69.335014
0xaf56,79.40687
0x7440,75.51811
0xa62f,76.722275
0x96ad,90.3133
0x3c86,80.52859
0x40c7,90.043594
0x41c7,78.28509
0x50f3,79.51643
0x65a1,78.53355
0xd50,35.58502
0xae0b,74.80137
0x2a8e,83.81767
0xb9b5,82.10209
0x968f,59.870213
0x3a7d,75.5144
0x7f55,61.967995
0xa5d8,80.54219
0x77ce,26.479939
0xa12f,70.74252
0xb4f2,72.31533
0x8bb,73.41301
0x2c32,79.79165
0x93f8,82.46426
0x773a,62.186367
0xa11e,58.388035
0x58ae,84.60936
0x7ae7,79.050766
0x3aa3,80.96402
0xb887,81.900475
0x5314,80.056915
0x4a6c,65.1567
0x1347,84.57767
0x1ae1,85.38632
0x3b00,74.141785
0x356b,35.386024
0x292d,74.11128
0x27bd,81.98883
0x6e0b,72.04728
0x1321,71.46223
0x5e83,82.00048
0x1159,79.000656
0x96f1,74.090675
0x5ecb,87.68994
0x20d3,68.91373
0x7eae,85.5762
0x3027,73.36351
0x57b1,74.76465
0x419d,70.70043
0xa081,76.22555
0xbfc0,80.18169
0x365c,76.22403
0x8d13,77.20296
0x8195,78.226654
0x719,74.85881
0x79b9,83.399475
0x7f1d,81.43936
0xc191,31.371826
0x487a,83.40905
0x876a,53.314167
0x105b,71.4807
0xd8c,26.891064
0xc1af,72.00849
0x982b,84.96045
0x2a7f,51.472027
0x16ce,79.175354
0x29b9,27.074902
0xa5e9,70.57806
0xa56e,87.176445
0x8073,80.503235
0x3492,66.41779
0x7f11,72.61252
0x5cc5,75.402214
0x9451,73.75407
0x6503,64.51154
0xa86d,77.82252
0xb5ff,42.192543
0x9e0f,77.4868
0x55c1,78.51329
0x2ae0,87.703674
0x7229,77.2884
0x1471,74.95569
0x92ba,81.44968
0x76d4,83.024994
0x3d95,68.156975
0x2fd4,83.29326
0xb769,83.43048
0x6441,34.27212
0xb1be,35.13462
0x2e2a,67.11326
0xa593,84.450516
0xc517,87.33131
0x7e77,81.71103
0x5d79,72.33977
0x27a4,80.01579
0xbe02,83.192116
0x655f,69.5249
0x76dd,85.421814
0xc276,77.03636
0x6b9,77.60947
0x9521,72.63187
0xc623,82.659515
0x3588,85.494225
0x1305,82.58401
0x1bc6,68.495346
0x9e27,84.939804
0x94f8,75.2774
0xc1df,71.165726
0x6843,72.40377
0x6831,61.39424
0x7227,69.21469
0x6dce,87.24061
0x12f9,85.946045
0xb782,84.37801
0x2935,84.148224
0x88f6,83.79872
0x8adb,41.86117
0xa26a,83.133835
0x68d7,91.25021
0xc09a,83.45651
0x26f7,64.52738
0x8961,86.67062
0x1790,85.253136
0x3a4f,83.64936
0x7bd7,71.27049
0x5db0,77.85516
0x3e55,83.35103
0x8981,82.024994
0x9097,68.82875
0x5837,83.21504
0xbbdf,90.66771
0x300d,79.59367
0x860a,73.99513
0xa3c5,63.406647
0x95ed,76.631966
0xa2a6,67.023384
0x37ad,87.610374
0xb09e,84.527084
0x1690,78.47755
0x21e2,90.72362
0x4cf3,84.417755
0xaf3a,80.21207
0x764c,78.63711
0x7208,80.00722
0x644,84.01013
0x206f,91.59098
0x5970,91.89873
0x94c5,67.46123
0xc44b,75.3525
0x5ec9,82.71432
0x2604,83.442696
0x30e7,84.83682
0x83e5,76.308586
0x2c6d,90.92671
0x87c8,71.91581
0xa2f1,76.04929
0x48dc,74.36299
0xae8f,85.1294
0xfe3,66.6913
0x2a00,77.74233
0x3456,89.90111
0x10ee,74.30373
0x3ca1,67.153046
0xbbfe,73.66185
0x8031,73.805725
0xa01f,37.46614
0xd63,77.904076
0x4af0,83.903755
0x2024,85.17644
0x66b2,40.486763
0x7265,82.5907
0x7eea,73.60394
0xa6f0,74.57488
0x5fba,89.118515
0x6bff,71.04909
0x2b9b,74.99545
0x1071,84.109344
0x8e93,67.00237
0x2d10,43.15598
0x4bc0,80.38605
0xc11b,64.58302
0x283d,81.0213
0x8c5d,70.54904
0xc1b4,80.07934
0xc162,91.731544
0x739b,78.522514
0x478d,66.93517
0x90e0,68.4297
0xb17a,82.76234
0x8ee2,67.30899
0xbf43,80.42432
0xbdce,81.29169
0x19fc,73.47943
0x328b,64.914024
0x7659,72.46412
0x8687,38.435616
0xb6dc,77.05644
0xa76c,77.36826
0x574c,74.75712
0x3f4c,82.12133
0x8ae5,74.18721
0x66a4,77.743164
0x161f,70.491745
0x26ed,64.009155
0x8105,72.24946
0x215f,80.64516
0x5ff5,37.700127
0x551d,81.01962
0x5fd9,83.404236
0x1c5c,82.2713
0xaeb3,81.947296
0x61e0,72.19311
0x1c93,88.65307
0x951f,72.43573
0x7236,77.61728
0x2f99,74.7034
0x579e,79.1934
0x2a65,76.573135
0x7c3f,70.063965
0xe8d,71.47361
0x1971,76.16329
0x8b72,83.77176
0x5eb2,64.82514
0x2d3c,80.278725
0x7071,79.63573
0x15bc,84.32983
0xbf39,83.820496
0x7724,76.99653
0x5a74,69.57263
0x2930,83.026695
0xbc7c,74.256195
0x1197,76.535484
0x6f12,73.77433
0xb3e,75.48626
0xc359,76.15493
0xdf5,85.28379
0xac4f,82.550735
0x5a0a,70.84674
0x8fbf,75.12629
0x8dab,80.156784
0xa9c7,74.8789
0x7b6b,70.72218
0x9ba9,51.757298
0x24b9,82.0588
0x4b91,37.47874
0xb978,71.07809
0x363a,78.59258
0x90b1,90.26639
0x46c4,67.377365
0x6e06,73.09602
0xab55,73.99435
0xd5f,83.396
0x69a,76.81359
0xa907,75.44081
0x2161,64.18626
0x5ae0,65.15509
0x329c,84.41252
0xb3d1,84.60659
0x1f38,83.853676
0x6278,78.29701
0x6966,78.139946
0xbc40,86.76146
0x145e,57.433704
0x4b70,67.83127
0x4383,41.876987
0xc828,75.14383
0x386e,84.530334
0x7d2b,74.342804
0x59e5,78.32556
0x1d30,81.82142
0x2732,80.91794
0xa52,81.98364
0x779c,81.63534
0xbda5,81.03226
0x5d7e,84.534164
0xb438,75.84243
0x74e6,74.99454
0x530b,83.882095
0x1ef4,74.323746
0x6d33,71.98709
0x2e46,81.79353
0xbec1,85.76448
0xc2e5,82.41305
0xa4ec,90.727036
0x288d,83.26287
0x9d68,83.07243
0x8fec,82.690186
0x1bcc,66.41787
0x3988,75.12897
0xc56c,59.7968
0x641,74.0323
0x3e78,39.425503
0xb45d,85.46065
0x611f,71.48127
0x9ca9,78.759476
0xb644,69.25554
0xbe89,86.807396
0x58f6,67.02247
0x9ee1,83.11884
0x2505,82.67448
0x54e5,84.78435
0x32c0,29.958786
0xb0b6,82.475525
0xe79,76.89432
0x3d67,66.43423
0x10a5,80.469444
0x92d1,78.45968
0x4d94,60.137814
0x9689,75.72199
0x527d,77.90811
0x5cf4,78.19374
0x1889,38.57143
0x91b6,83.073654
0x66b,79.858215
0x7712,82.54824
0x7562,76.679276
0x9b33,73.52981
0x93d0,83.17884
0x1282,77.69133
0xaac0,80.74531
0x9238,80.276535
0x604a,84.44104
0x3866,72.38018
0x746a,87.144226
0x2755,83.56516
0x4222,84.68499
0x7320,83.779655
0x7e23,74.50621
0x578a,73.53261
0xaabd,73.47393
0x639b,78.66254
0xc1e3,68.75767
0x3d03,82.135345
0x6cd4,73.552185
0x5a2e,67.97452
0xbc0d,73.089806
0x78e4,84.4967
0xbeeb,74.1938
0x5049,73.30833
0x2afd,81.98989
0xab61,70.679855
0x463b,83.912895
0x15e0,79.73607
0x4db0,75.36976
0x8e75,86.90202
0xa0c0,73.36287
0x4af5,82.19492
0x4397,84.010735
0x1059,69.553696
0x24cf,72.19316
0x7405,60.337826
0x5994,79.986755
0x8683,78.51824
0x92c5,72.404305
0xc8fa,81.56423
0x7a16,84.47163
0x1252,62.436214
0x524b,74.80322
0xba37,75.016426
0xb901,81.76126
0x7716,43.244038
0x9f75,90.87937
0x195d,75.70416
0x1a3c,82.46913
0xb926,78.69334
0x2572,63.943085
0x9874,84.017845
0xa974,80.386024
0x4f0f,71.77775
0x81e2,86.61688
0x937,79.62891
0x2094,82.23175
0x40a8,77.95712
0x24d2,64.16156
0x11d5,85.086525
0x81f3,68.354355
0xbb64,85.45887
0x4d9a,66.904175
0xc8a7,74.195335
0x8d46,76.86447
0x285e,79.00065
0xae5,77.20549
0x5bce,74.428505
0x5741,80.83206
0x3f5d,81.846596
0xbc10,76.999466
0x9a39,80.85007
0xa73d,76.24206
0x15a5,75.4467
0xbb29,83.92091
0x396f,38.933388
0x7492,64.967896
0xb0bc,79.55934
0x37db,81.18697
0x6a00,86.76024
0x613d,78.16111
0x7d80,78.62353
0x85b9,85.1678
0x66e9,69.96886
0xc5a0,73.03133
0x5b3c,77.47384
0xc1cb,83.56328
0x15cf,70.07945
0xaa3a,75.0536
0x4189,67.79944
0x856c,56.388023
0xb867,70.97339
0x9c85,88.11724
0x395c,87.30147
0x71e6,70.89969
0x40c5,75.25576
0xbd48,80.18414
0xa85b,71.99848
0xc020,87.77821
0xc348,84.4789
0x7d4,78.41792
0x34eb,39.997997
0x61ee,71.079544
0xb831,75.73051
0x1bfe,76.45551
0x4f15,71.702324
0x8f4,71.02593
0x525b,74.8305
0x77d2,83.20465
0x2da8,82.38339
0x74a7,39.319355
0x3a44,74.62125
0x2342,23.396418
0x4ebf,73.52049
0x8376,84.24996
0xacc5,77.771805
0x556e,79.62589
0x7e05,90.44266
0x6cd5,73.85904
0xaee5,78.08139
0x6791,79.91821
0x25b4,79.20738
0x93bd,81.77699
0x6e47,82.46864
0x860f,73.39587
0x4170,74.202225
0x7e9c,75.10978
0x5ba4,63.114075
0x7dc6,87.11232
0x4b89,80.13763
0x9a0c,84.289696
0xa719,78.151306
0x4e36,66.21747
0xa03f,90.07858
0x241b,76.35402
0xb540,82.48731
0x7404,84.43753
0xcc3,84.76192
0xacf9,83.24021
0xb8d3,79.267685
0x4583,79.8556
0xc1d6,71.12456
0x1575,74.15125
0x5d7d,76.390305
0x1787,78.288795
0x4ecb,75.50844
0x59d9,76.07141
0x5292,30.601217
0x9cff,70.30469
0xc04,73.51697
0x1660,83.75654
0xaaed,84.563835
0xb369,78.80712
0x4310,65.390625
0xa209,68.42223
0x6a43,76.31113
0x3a3b,28.096695
0x7c4c,77.508545
0x2772,59.7484
0x384f,72.144905
0xbe2a,77.929825
0x6f5,85.31487
0x500c,83.204025
0x222d,78.02387
0x2ac4,85.531364
0xafc,91.63345
0x6e3b,77.6922
0x64f5,78.53544
0x15b9,82.708595
0x4929,85.740845
0x69f4,73.81632
0x5f83,65.277534
0x2f0d,72.49553
0x86df,38.960903
0x3eee,85.296616
0xa149,74.23753
0x60c7,83.10567
0xf47,87.50375
0x3e93,43.019253
0x32a4,78.14897
0x1327,85.16762
0x359c,77.46692
0xc271,78.081474
0x5b4d,62.690956
0x47b0,79.14796
0x79d6,69.22216
0x4b5d,28.207293
0x35b3,83.58856
0x7d8b,37.459614
0x7365,81.60662
0x894a,71.97438
0x9cf6,71.72438
0x9850,77.59785
0x909a,81.57474
0xb6f9,79.44002
0xd29,31.67845
0x3c17,25.953722
0x43ed,82.84658
0x1777,83.13825
0xc4f0,82.820724
0x7ae1,83.54538
0x9a4b,75.31271
0x56f7,84.1271
0xa66d,84.31431
0xb482,74.76154
0x1d4d,74.65317
0x6fa1,70.80421
0x1952,36.004776
0xc6ef,78.0156
0x82a0,81.88686
0x8b37,80.89889
0x21e0,79.26332
0x6b98,82.36252
0x94e3,83.037
0x86f0,81.405464
0x792,75.62591
0x7323,77.0558
0x8c99,74.110085
0xd60,77.488716
0xc88,77.330666
0x3e33,72.63884
0xba63,78.98196
0x8851,36.6186
0x47f2,73.77936
0x69df,69.28714
0x35bc,71.00505
0xc195,66.17542
0x335b,58.965946
0xa43f,74.51822
0x2610,43.826637
0x485d,68.16662
0x2058,82.10675
0xa4dc,71.64958
0xaea3,63.63307
0xb20,66.5957
0x32bc,35.774406
0x29c1,86.84767
0x94fb,92.5551
0x99b3,82.31552
0x402a,38.2377
0x956a,70.6148
0x2d0f,81.715546
0x708d,74.94168
0xb619,81.00131
0x9842,72.45976
0x3af8,27.792324
0xc0cf,85.15546
0x15ff,38.82592
0x29f6,72.38784
0xa57f,85.2212
0x29fa,81.951324
0x16b7,79.06231
0x7ca,75.58622
0x9c20,81.34001
0x5d1f,38.898487
0xbb01,70.77519
0x3565,87.06228
0x92c8,73.70027
0xa83,84.67708
0x1abc,72.51875
0x237d,79.47839
0x4067,82.10053
0x3a2c,67.91844
0x5947,74.053314
0xa8f0,84.68415
0xaef6,68.578674
0x7587,79.621925
0x5793,72.58067
0x258d,33.086567
0x20dd,79.92915
0xa5bf,73.04011
0x321f,73.261215
0x871d,76.0607
0x2ccd,71.298615
0x42a9,38.295704
0x86d8,88.863976
0x4a80,67.44464
0xa029,29.485537
0x9974,85.53488
0x66b3,82.426056
0xb14e,41.764263
0x627c,73.76082
0x760e,76.2442
0x4f03,81.41861
0x4a04,80.196495
0x10b8,72.229095
0xc809,68.015816
0x51a6,78.06198
0x26cb,72.30664
0x998f,68.23233
0x9755,72.42809
0x4900,73.53813
0xbb38,77.38736
0x17a9,81.910095
0xaf45,80.96955
0x7738,73.21434
0x3dea,83.10681
0x4485,72.4209
0x1332,84.30258
0x6139,73.725365
0x19ee,74.10319
0xc227,71.73157
0x7c09,83.417336
0x3094,87.3179
0x4ca0,73.38309
0x964d,77.0092
0x35b2,87.294014
0x9f0f,78.15862
0x9958,68.47275
0x62a2,81.11146
0x9fdf,92.52171
0x6b7c,69.16304
0xc149,73.31061
0x3061,71.47363
0x3877,82.09698
0x4fe1,80.27816
0x4813,68.21644
0x6c45,79.71301
0xae57,71.37349
0x3a92,85.19973
0x63a8,73.84567
0xb767,83.3685
0x4957,68.4026
0x11c8,71.624565
0x1097,77.72585
0x7e66,77.28639
0x7ca2,26.0824
0xbdb0,78.983246
0x2d8c,92.92461
0xbf27,34.25868
0x898d,77.08164
0x4014,84.51325
0x8c36,41.35098
0xa2fc,76.56951
0x2c74,83.85251
0xc51c,77.36772
0x5bb7,73.41569
0xaa3f,69.0625
0xaeda,76.175835
0x5c26,81.06152
0x76a9,37.02253
0xa576,74.792854
0x129d,71.320114
0x68af,38.640343
0x7f86,76.48931
0x39ec,75.19902
0xb12e,73.79387
0x752c,51.348343
0xb1e7,79.81458
0x304d,37.520367
0x28ec,77.42479
0x7670,69.5131
0x4814,79.171715
0xa1ef,76.26405
0xa275,77.330124
0x745e,85.043564
0xbfff,94.65391
0x11a0,66.91131
0xb6a4,79.73895
0x76ff,74.211365
0x3c03,72.649124
0x9552,69.56362
0xb4dc,79.542336
0x56b1,82.45359
0x7e04,73.47496
0x3914,60.731903
0xa6cc,86.36255
0x42a8,76.95643
0xa494,89.766495
0xab87,73.11689
0x911d,70.46961
0x4d97,76.44359
0x93d4,41.401833
0x3780,78.02549
0x4f5e,84.09417
0x17fa,84.30405
0x1fd2,68.81433
0xa8ae,67.973724
0xae8d,73.71612
0xb918,71.46642
0xa0f3,72.717995
0x9fa5,85.22374
0x2451,66.72909
0x14c4,83.82522
0x5647,75.77968
0x45e3,77.036095
0xabc8,74.14244
0x1f59,77.28441
0x1fe3,82.57703
0xa1be,28.417221
0x86ab,84.48787
0xbf08,82.96231
0x2a7d,82.133675
0xaec3,77.05162
0x800e,66.34108
0x7cbc,83.221054
0x2c3c,27.68606
0xb091,68.47532
0x214b,67.199005
0x8310,67.42713
0xa13f,79.4568
0x61e3,30.949299
0x6767,32.565685
0x6b6c,80.67895
0xc85,71.67039
0x5fe,73.96153
0x1dfa,78.07039
0x9125,67.7552
0x26e3,41.82659
0x5d34,58.625378
0xa28b,80.579285
0x7812,83.87067
0x19aa,70.00268
0x8d8a,79.1151
0x2a32,69.32463
0x2d3a,37.447765
0x365f,71.65372
0xc84,77.74134
0x3f0f,64.06382
0x99f5,40.816864
0x4582,78.93609
0x7aac,77.10726
0x6f8b,80.908585
0x143b,74.32181
0x9159,74.71967
0x2b77,86.560974
0x9cf7,80.33034
0x1f9f,74.82454
0x1958,84.67333
0xa869,76.140465
0x1193,74.18141
0x1136,78.438866
0x9023,83.45489
0x302f,77.54304
0xc72,75.08193
0x7747,76.47487
0x8641,75.787445
0x6512,84.98185
0x67a3,80.9256
0x1ea4,83.8586
0x5967,67.69943
0xad1c,67.02701
0x275e,81.18157
0xa33,74.97909
0x4b79,66.847496
0x43b3,71.813156
0xa2d1,34.85587
0x835,72.7085
0x7df5,83.76947
0x1285,73.44482
0xb0ac,31.132357
0x8864,80.09962
0x9dc4,39.345062
0x376c,71.059135
0x5efc,67.410866
0xb078,81.24452
0x9369,81.35289
0x986a,70.25466
0x67e0,67.32803
0x8e87,84.06745
0x6eb0,80.66965
0xa14d,64.48286
0x49bd,80.09044
0x8bf,74.97609
0xbe35,75.84234
0x524d,85.97434
0xa33c,82.07512
0x308a,75.92632
0x30fe,75.50688
0xa3e7,49.005833
0x29c8,70.1798
0x7fa5,84.980934
0x53a9,76.50279
0x94c,73.85927
0x8bf5,84.75649
0x152e,74.93202
0x70a,81.750854
0x8f43,76.66606
0xc153,71.251595
0x27e2,73.05969
0x318f,85.26702
0x9e2d,83.076385
0x44e8,73.64855
0x6615,40.242752
0x4d8d,83.628426
0x57d1,77.16492
0x6757,82.3139
0x722b,73.98998
0xb88c,73.4554
0x3337,72.30418
0xc258,78.34888
0x3e1d,39.918575
0x9b9f,63.361248
0x1a3a,78.65532
0xac34,74.978455
0xc2e0,72.82386
0xc564,38.649773
0xa449,76.837494
0x17cc,89.94769
0x7dfc,77.39766
0xb805,36.45188
0xc1a6,75.0794
0xa6de,70.06579
0xc4fb,70.888275
0xb233,69.305374
0x1222,71.55911
0xb234,76.57443
0x7629,76.3996
0x4325,82.98957
0xb605,68.08502
0x443c,75.81215
0x5073,84.02764
0x4ec6,72.45864
0x9273,79.47278
0x6f46,82.08611
0x62a5,82.23475
0x992,77.381676
0x5df8,79.950356
0x5c23,70.66264
0xbede,80.55039
0xb2c5,89.81709
0x1346,79.35761
0xa496,28.42935
0x1e2c,81.82765
0x109d,67.97689
0x4973,79.235275
0xafea,69.00408
0xa3a1,81.57021
0x5507,75.01386
0x48bc,74.987656
0x45c4,74.66263
0x4ee9,72.10888
0x1163,79.65869
0x4b50,74.011246
0x61d6,77.6944
0x6b52,90.08267
0xb147,83.19046
0x5ad4,34.175972
0x7d7f,75.69091
0xaeb,68.01392
0xc24b,81.00494
0xf3e,73.584694
0x4bbd,78.17671
0x9e37,76.42281
0xa1fa,69.2238
0xc1eb,83.521286
0x9e8d,29.321745
0x8964,83.72158
0xbde6,40.101562
0xb953,77.04882
0x8aeb,80.48819
0xc7b1,76.05144
0xa955,75.705124
0x744a,39.201447
0x699a,66.95636
0x25a1,78.607025
0x6cf4,86.55436
0x2015,35.87967
0xb72,77.82907
0xa84,78.75825
0x392a,88.48042
0x6fa6,63.64045
0xe10,79.63736
0x44e6,86.96903
0x49af,73.82716
0xd07,79.080894
0xbd67,73.97548
0x20df,61.834175
0x8dd1,72.09128
0x7619,81.13913
0x1eed,80.72819
0x1c9e,73.69215
0x1618,77.93694
0x24f3,40.656845
0x74bf,73.93114
0x5606,73.22211
0x6ade,79.18732
0x39cb,79.53653
0x60f9,83.57463
